customer_id;customer_name;customer_region
124960;Страданеуталл-Фарм Аптека №1;Рязанская область
122193;Инстеосвободопласт-Фарм Аптека №1;Рязанская область
122195;Мерзлечиил-Фарм Аптека №1;Рязанская область
122194;Недунгармоникл-Фарм Аптека №1;Рязанская область
124961;Флекссвоботель-Фарм Аптека №1;Рязанская область
122187;Ладфрии-Фарм Аптека №1;Рязанская область
124958;Мучитисимфонил-Фарм Аптека №1;Рязанская область
125727;Болфрии-Фарм Аптека №1;Калужская область
124783;Стрелеокил-Фарм Аптека №1;Калужская область
126138;Хвороцелитст-Фарм Аптека №1;Калужская область
