date;sku_id;customer_id;wrhs_name;qnt
20180109;38446;121909;Головной склад;3
20180130;38446;121909;Головной склад;5
20180124;38446;123079;Головной склад;4
20180104;38446;121918;Головной склад;3
20180126;38446;126237;Головной склад;1
20180112;38446;123081;Головной склад;4
20180116;38446;123081;Головной склад;4
20180126;38446;121915;Головной склад;5
20180131;38446;125792;Головной склад;5
20180103;38446;121901;Головной склад;4
20180130;38446;125286;Головной склад;1
20180109;38446;121101;Головной склад;4
20180123;38446;115074;Головной склад;3
20180109;38446;116802;Головной склад;2
20180103;38446;111115;Головной склад;4
20180129;38446;113926;Головной склад;45
20180103;38446;114563;Головной склад;26
20180103;38446;111123;Головной склад;3
20180124;38446;111127;Головной склад;5
20180130;38446;116358;Головной склад;4
20180104;38446;111131;Головной склад;3
20180110;38446;117368;Головной склад;2
20180131;38446;117937;Головной склад;5
20180130;38446;115816;Головной склад;2
20180110;38446;113928;Головной склад;3
20180112;38446;115073;Головной склад;1
20180112;38446;114561;Головной склад;3
20180131;38446;114560;Головной склад;1
20180103;38446;118472;Головной склад;3
20180131;38446;56256;Головной склад;2
20180116;38446;115815;Головной склад;2
20180131;38446;104495;Головной склад;2
20180123;38446;101813;Головной склад;5
20180110;38446;101814;Головной склад;5
20180125;38446;106661;Головной склад;4
20180110;38446;97947;Головной склад;31
20180123;38446;98878;Головной склад;3
20180130;38446;97935;Головной склад;3
20180130;38446;99115;Головной склад;2
20180131;38446;100333;Головной склад;1
20180105;38446;1406894;Склад Санкт-Петербург;10
20180104;38446;1414538;Склад Санкт-Петербург;5
20180110;38446;1433190;Склад Санкт-Петербург;3
20180117;38446;1433190;Склад Санкт-Петербург;5
20180110;38446;1433189;Склад Санкт-Петербург;4
20180111;38446;1174049;Склад Красноярск;4
20180122;38446;1174049;Склад Красноярск;44
20180122;38446;1174049;Склад Красноярск;4
20180129;38446;96015;Головной склад;4
20180112;38446;121118;Головной склад;1
20180125;38446;1434702;Склад Ярославль;5
20180106;38446;1412737;Склад Краснодар;5
20180126;38446;83444;Головной склад;2
20180116;38446;1386542;Склад Владивосток;3
20180115;38446;117754;Головной склад;14
20180110;38446;121503;Головной склад;1
20180111;38446;121503;Головной склад;29
20180112;38446;1381396;Склад Санкт-Петербург;1
20180124;38446;1381460;Склад Санкт-Петербург;5
20180106;38446;125202;Головной склад;3
20180116;38446;125202;Головной склад;5
20180116;38446;125202;Головной склад;4
20180120;38446;125202;Головной склад;5
20180123;38446;125202;Головной склад;2
20180110;38446;1430651;Склад Краснодар;5
20180130;38446;1430651;Склад Краснодар;1
20180131;38446;1431937;Склад Краснодар;2
20180110;38446;1336584;Склад Краснодар;1
20180110;38446;1202268;Склад Краснодар;2
20180110;38446;1336580;Склад Краснодар;1
20180130;38446;1336580;Склад Краснодар;2
20180130;38446;1431936;Склад Краснодар;1
20180110;38446;1368124;Склад Краснодар;3
20180126;38446;1418543;Головной склад;1
20180109;38446;1403255;Склад Хабаровск;4
20180126;38446;123654;Головной склад;5
20180104;38446;123656;Головной склад;4
20180118;38446;1421599;Головной склад;2
20180104;38446;1421440;Головной склад;1
20180105;38446;119357;Головной склад;5
20180112;38446;1297012;Склад Краснодар;3
20180117;38446;1284673;Склад Краснодар;3
20180110;38446;1346471;Склад Краснодар;1
20180110;38446;1308305;Склад Краснодар;5
20180111;38446;1308305;Склад Краснодар;5
20180129;38446;1308305;Склад Краснодар;5
20180111;38446;1341800;Склад Краснодар;5
20180116;38446;1428639;Склад Якутск;2
20180104;38446;120500;Головной склад;2
20180126;38446;89527;Головной склад;2
20180110;38446;117509;Головной склад;3
20180118;38446;117509;Головной склад;1
20180131;38446;113746;Головной склад;4
20180104;38446;97028;Головной склад;5
20180127;38446;97760;Головной склад;3
20180109;38446;93436;Головной склад;1
20180106;38446;1386693;Склад Новосибирск;3
20180126;38446;1386693;Склад Новосибирск;2
20180130;38446;1343638;Склад Самара;39
20180116;38446;2503;Склад Красноярск;1
20180118;38446;82495;Головной склад;1
20180122;38446;33586;Головной склад;2
20180122;38446;45103;Головной склад;4
20180123;38446;45103;Головной склад;5
20180108;38446;97246;Головной склад;5
20180110;38446;123027;Головной склад;2
20180111;38446;1299966;Склад Самара;3
20180115;38446;1385541;Склад Краснодар;5
20180119;38446;1385541;Склад Краснодар;29
20180109;38446;1385535;Склад Краснодар;1
20180112;38446;1385535;Склад Краснодар;2
20180122;38446;1171693;Склад Самара;4
20180130;38446;124722;Головной склад;3
20180131;38446;126766;Головной склад;3
20180129;38446;106004;Головной склад;1
20180131;38446;106004;Головной склад;4
20180124;38446;107140;Головной склад;4
20180105;38446;104353;Головной склад;4
20180125;38446;105142;Головной склад;5
20180124;38446;104842;Головной склад;1
20180131;38446;122967;Головной склад;1
20180119;38446;1234070;Склад Владивосток;3
20180126;38446;105336;Головной склад;2
20180131;38446;105268;Головной склад;1
20180116;38446;83143;Головной склад;4
20180111;38446;1358293;Склад Санкт-Петербург;5
20180111;38446;121400;Головной склад;3
20180109;38446;1412808;Склад Краснодар;5
20180117;38446;1412809;Склад Краснодар;2
20180125;38446;1412809;Склад Краснодар;1
20180119;38446;1409405;Склад Омск;1
20180124;38446;1409405;Склад Омск;5
20180125;38446;94430;Головной склад;3
20180124;38446;1412812;Склад Краснодар;50
20180111;38446;1412819;Склад Краснодар;5
20180116;38446;1421006;Склад Краснодар;5
20180116;38446;1278234;Склад Санкт-Петербург;2
20180123;38446;1278268;Склад Санкт-Петербург;1
20180104;38446;1278284;Склад Санкт-Петербург;5
20180112;38446;1278284;Склад Санкт-Петербург;3
20180130;38446;1278215;Склад Санкт-Петербург;18
20180109;38446;1278224;Склад Санкт-Петербург;1
20180109;38446;1117091;Склад Курск;1
20180110;38446;1117092;Склад Курск;1
20180117;38446;1117092;Склад Курск;1
20180125;38446;1335152;Склад Курск;5
